"t","inc05","prev","LLIN","sleeping_scenario"
652,0.0119482097034258,0.584090624581658,"Pyrethroid-only","60% population in bed at night"
653,0.01183229414124,0.58621343611154,"Pyrethroid-only","60% population in bed at night"
654,0.0117094742368437,0.588237127329523,"Pyrethroid-only","60% population in bed at night"
655,0.011579996511103,0.590162062161603,"Pyrethroid-only","60% population in bed at night"
656,0.0114441159573368,0.591988669116337,"Pyrethroid-only","60% population in bed at night"
657,0.0113020951154959,0.593717436911807,"Pyrethroid-only","60% population in bed at night"
658,0.0111542029869405,0.59534891007639,"Pyrethroid-only","60% population in bed at night"
659,0.0110007142996484,0.596883684604701,"Pyrethroid-only","60% population in bed at night"
660,0.0108419084824656,0.598322403718545,"Pyrethroid-only","60% population in bed at night"
661,0.010678068938417,0.599665753727365,"Pyrethroid-only","60% population in bed at night"
662,0.0105094822621314,0.600914460041652,"Pyrethroid-only","60% population in bed at night"
663,0.0103364375897688,0.602069283384777,"Pyrethroid-only","60% population in bed at night"
664,0.0101592258677067,0.603131016191998,"Pyrethroid-only","60% population in bed at night"
665,0.00997813921140669,0.604100479239386,"Pyrethroid-only","60% population in bed at night"
666,0.00979347034175768,0.604978518512269,"Pyrethroid-only","60% population in bed at night"
667,0.00960551214444529,0.605766002306823,"Pyrethroid-only","60% population in bed at night"
668,0.00941455694877249,0.606463818587699,"Pyrethroid-only","60% population in bed at night"
669,0.00922089622906298,0.607072872606639,"Pyrethroid-only","60% population in bed at night"
670,0.00902482000894509,0.607594084770972,"Pyrethroid-only","60% population in bed at night"
671,0.00882661645835796,0.608028388747412,"Pyrethroid-only","60% population in bed at night"
672,0.00862657147266245,0.608376729810156,"Pyrethroid-only","60% population in bed at night"
673,0.00842496827273424,0.608640063444623,"Pyrethroid-only","60% population in bed at night"
674,0.00822208694930397,0.608819354163201,"Pyrethroid-only","60% population in bed at night"
675,0.0080182041411345,0.608915574545535,"Pyrethroid-only","60% population in bed at night"
676,0.00781359261692861,0.608929704477331,"Pyrethroid-only","60% population in bed at night"
677,0.00760852090908624,0.608862730583996,"Pyrethroid-only","60% population in bed at night"
678,0.00740325291519899,0.608715645841358,"Pyrethroid-only","60% population in bed at night"
679,0.00719804760093523,0.608489449363305,"Pyrethroid-only","60% population in bed at night"
680,0.00699315861609831,0.608185146333315,"Pyrethroid-only","60% population in bed at night"
681,0.00678883391213677,0.60780374808087,"Pyrethroid-only","60% population in bed at night"
682,0.006585315504243,0.607346272287024,"Pyrethroid-only","60% population in bed at night"
683,0.00638283903785903,0.606813743306854,"Pyrethroid-only","60% population in bed at night"
684,0.00618163354329145,0.606207192587837,"Pyrethroid-only","60% population in bed at night"
685,0.00598192110152464,0.605527659184344,"Pyrethroid-only","60% population in bed at night"
686,0.00578391655727341,0.604776190349284,"Pyrethroid-only","60% population in bed at night"
687,0.00558782722364771,0.603953842189742,"Pyrethroid-only","60% population in bed at night"
688,0.00539385264648755,0.603061680376695,"Pyrethroid-only","60% population in bed at night"
689,0.00520218431029638,0.602100780903274,"Pyrethroid-only","60% population in bed at night"
690,0.00501300544182133,0.601072230869438,"Pyrethroid-only","60% population in bed at night"
691,0.00482649077102218,0.599977129290228,"Pyrethroid-only","60% population in bed at night"
692,0.00464280632857756,0.598816587918492,"Pyrethroid-only","60% population in bed at night"
693,0.00446210927609658,0.597591732063665,"Pyrethroid-only","60% population in bed at night"
694,0.00428454774971407,0.596303701404736,"Pyrethroid-only","60% population in bed at night"
695,0.00411026070165093,0.594953650783527,"Pyrethroid-only","60% population in bed at night"
696,0.00393937779541736,0.593542750968399,"Pyrethroid-only","60% population in bed at night"
697,0.00377201930729717,0.592072189381795,"Pyrethroid-only","60% population in bed at night"
698,0.00360829604775897,0.590543170777711,"Pyrethroid-only","60% population in bed at night"
699,0.00344830931441848,0.58895691786417,"Pyrethroid-only","60% population in bed at night"
700,0.00329215085722314,0.587314671858863,"Pyrethroid-only","60% population in bed at night"
701,0.00313990287496293,0.58561769296984,"Pyrethroid-only","60% population in bed at night"
702,0.0029916380281775,0.583867260793261,"Pyrethroid-only","60% population in bed at night"
703,0.00284741948007648,0.582064674617866,"Pyrethroid-only","60% population in bed at night"
704,0.00270730095515987,0.580211253630389,"Pyrethroid-only","60% population in bed at night"
705,0.00257132682385693,0.578308337011388,"Pyrethroid-only","60% population in bed at night"
706,0.0024395322039866,0.576357283916337,"Pyrethroid-only","60% population in bed at night"
707,0.00231194309059417,0.57435947333264,"Pyrethroid-only","60% population in bed at night"
708,0.00218857650334727,0.572316303807926,"Pyrethroid-only","60% population in bed at night"
709,0.0020694406502032,0.570229193041807,"Pyrethroid-only","60% population in bed at night"
710,0.0019545351196038,0.568099577336587,"Pyrethroid-only","60% population in bed at night"
711,0.00184385108533275,0.565928910901973,"Pyrethroid-only","60% population in bed at night"
712,0.00173737153291159,0.563718665009137,"Pyrethroid-only","60% population in bed at night"
713,0.00163507150200146,0.561470326991965,"Pyrethroid-only","60% population in bed at night"
714,0.00153691834967796,0.559185399092061,"Pyrethroid-only","60% population in bed at night"
715,0.00144287202364683,0.556865397147117,"Pyrethroid-only","60% population in bed at night"
716,0.0013528853570188,0.55451184912205,"Pyrethroid-only","60% population in bed at night"
717,0.00126690437411705,0.552126293483781,"Pyrethroid-only","60% population in bed at night"
718,0.0011848686096163,0.549710277422026,"Pyrethroid-only","60% population in bed at night"
719,0.00110671144136786,0.547265354919308,"Pyrethroid-only","60% population in bed at night"
720,0.00103236043317554,0.544793084675001,"Pyrethroid-only","60% population in bed at night"
721,0.000961737687853322,0.542295027889482,"Pyrethroid-only","60% population in bed at night"
722,0.00089476020989382,0.539772745915745,"Pyrethroid-only","60% population in bed at night"
723,0.000831340274774211,0.537227797787349,"Pyrethroid-only","60% population in bed at night"
724,0.000771385805362342,0.534661737633033,"Pyrethroid-only","60% population in bed at night"
725,0.000714800752458981,0.532076111989253,"Pyrethroid-only","60% population in bed at night"
726,0.000661485480291691,0.52947245702397,"Pyrethroid-only","60% population in bed at night"
727,0.000611337153470411,0.526852295685466,"Pyrethroid-only","60% population in bed at night"
728,0.00056425012480471,0.524217134791659,"Pyrethroid-only","60% population in bed at night"
729,0.00052011632408065,0.521568462076544,"Pyrethroid-only","60% population in bed at night"
730,0.000478825643422599,0.518907743211108,"Pyrethroid-only","60% population in bed at night"
731,0.000440266320434951,0.516236418816903,"Pyrethroid-only","60% population in bed at night"
732,0.000404325317410998,0.5135559014917,"Pyrethroid-only","60% population in bed at night"
733,0.000370888694397471,0.510867572866934,"Pyrethroid-only","60% population in bed at night"
734,0.000339841976572452,0.508172780717571,"Pyrethroid-only","60% population in bed at night"
735,0.000311070515194119,0.505472836145614,"Pyrethroid-only","60% population in bed at night"
736,0.000284459840825034,0.502769010859247,"Pyrethroid-only","60% population in bed at night"
737,0.000259896010524232,0.500062534570603,"Pyrethroid-only","60% population in bed at night"
738,0.000237265946854443,0.497354592535275,"Pyrethroid-only","60% population in bed at night"
739,0.000216457772675154,0.494646323258436,"Pyrethroid-only","60% population in bed at night"
740,0.000197361136390103,0.49193881639174,"Pyrethroid-only","60% population in bed at night"
741,0.000179867531556828,0.48923311084519,"Pyrethroid-only","60% population in bed at night"
742,0.000163870605264647,0.486530193137245,"Pyrethroid-only","60% population in bed at night"
743,0.00014926645772198,0.483830996004043,"Pyrethroid-only","60% population in bed at night"
744,0.000135953924318833,0.481136397285846,"Pyrethroid-only","60% population in bed at night"
745,0.000123834842581586,0.478447219104524,"Pyrethroid-only","60% population in bed at night"
746,0.000112814296169101,0.475764227341716,"Pyrethroid-only","60% population in bed at night"
747,0.000102800835859148,0.473088131422172,"Pyrethroid-only","60% population in bed at night"
748,9.37066713968251e-05,0.470419584401604,"Pyrethroid-only","60% population in bed at night"
749,8.54478344741143e-05,0.46775918335238,"Pyrethroid-only","60% population in bed at night"
750,7.79443086121185e-05,0.465107470036412,"Pyrethroid-only","60% population in bed at night"
751,7.11201249992112e-05,0.462464931848346,"Pyrethroid-only","60% population in bed at night"
752,6.49034201667155e-05,0.459832003007591,"Pyrethroid-only","60% population in bed at night"
753,5.9226453688957e-05,0.457209065969804,"Pyrethroid-only","60% population in bed at night"
754,5.40285929158217e-05,0.454596453752561,"Pyrethroid-only","60% population in bed at night"
755,4.92686800143191e-05,0.451994461001699,"Pyrethroid-only","60% population in bed at night"
756,4.49171209278092e-05,0.44940335957439,"Pyrethroid-only","60% population in bed at night"
757,4.09464926564197e-05,0.4468234032718,"Pyrethroid-only","60% population in bed at night"
758,3.73300152087569e-05,0.444254828036071,"Pyrethroid-only","60% population in bed at night"
759,3.40415910303113e-05,0.441697851667989,"Pyrethroid-only","60% population in bed at night"
760,3.10560244097876e-05,0.439152673739354,"Pyrethroid-only","60% population in bed at night"
761,2.83492109557603e-05,0.436619475756865,"Pyrethroid-only","60% population in bed at night"
762,2.58982690445205e-05,0.434098421537712,"Pyrethroid-only","60% population in bed at night"
763,2.36816187496514e-05,0.431589657748602,"Pyrethroid-only","60% population in bed at night"
764,2.1679023648022e-05,0.429093314567552,"Pyrethroid-only","60% population in bed at night"
765,1.98716002185372e-05,0.426609506432179,"Pyrethroid-only","60% population in bed at night"
766,1.82418024979265e-05,0.424138332847452,"Pyrethroid-only","60% population in bed at night"
767,1.6773387877238e-05,0.421679879227079,"Pyrethroid-only","60% population in bed at night"
768,1.54513729107787e-05,0.41923421775219,"Pyrethroid-only","60% population in bed at night"
769,1.426197331508e-05,0.416801408230015,"Pyrethroid-only","60% population in bed at night"
770,1.31925469490528e-05,0.414381498941299,"Pyrethroid-only","60% population in bed at night"
771,1.22315231668346e-05,0.411974527469602,"Pyrethroid-only","60% population in bed at night"
772,1.1368337379846e-05,0.409580521499624,"Pyrethroid-only","60% population in bed at night"
773,1.05933624910961e-05,0.40719949958766,"Pyrethroid-only","60% population in bed at night"
774,9.89784161236485e-06,0.404831471890187,"Pyrethroid-only","60% population in bed at night"
775,9.2738245622063e-06,0.402476440862132,"Pyrethroid-only","60% population in bed at night"
776,8.71410029333473e-06,0.40013440190947,"Pyrethroid-only","60% population in bed at night"
777,8.21214068215246e-06,0.3978053440017,"Pyrethroid-only","60% population in bed at night"
778,7.76204311566974e-06,0.395489250248266,"Pyrethroid-only","60% population in bed at night"
779,7.35847724716582e-06,0.39318609843348,"Pyrethroid-only","60% population in bed at night"
780,6.99663496281253e-06,0.390895861511865,"Pyrethroid-only","60% population in bed at night"
781,6.67217837501103e-06,0.388618508071765,"Pyrethroid-only","60% population in bed at night"
782,6.38120697911954e-06,0.386354002758351,"Pyrethroid-only","60% population in bed at night"
783,6.12021133292072e-06,0.384102306668324,"Pyrethroid-only","60% population in bed at night"
784,5.88603363632737e-06,0.381863377706539,"Pyrethroid-only","60% population in bed at night"
785,5.67583483522495e-06,0.379637170916818,"Pyrethroid-only","60% population in bed at night"
786,5.48707655507676e-06,0.377423638788219,"Pyrethroid-only","60% population in bed at night"
787,5.31747675887799e-06,0.375222731534793,"Pyrethroid-only","60% population in bed at night"
788,5.1649890016433e-06,0.3730343973442,"Pyrethroid-only","60% population in bed at night"
789,5.02778041227416e-06,0.370858582609074,"Pyrethroid-only","60% population in bed at night"
790,4.90420905086036e-06,0.368695232136001,"Pyrethroid-only","60% population in bed at night"
791,4.79280116945425e-06,0.366544289337673,"Pyrethroid-only","60% population in bed at night"
